tweet_id,username,timestamp,content,normalized_content,reply_count,repost_count,like_count,view_count,bookmark_count,mentions,hashtags,query_tag,synthetic,engagement_total
sample-0001336,sample_trader_247,2026-08-03T12:21:04+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",1,49,392,49494,4,,nifty50,nifty50,True,446
sample-0001337,sample_trader_225,2026-08-04T04:15:31+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,3,78,462,48246,11,,intraday,intraday,True,554
sample-0001338,sample_trader_119,2026-08-03T23:47:43+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,2,75,5,29819,13,,intraday,intraday,True,95
sample-0001339,sample_trader_369,2026-08-04T07:55:28+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",7,7,39,7475,4,,sensex,sensex,True,57
sample-0001340,sample_trader_180,2026-08-03T21:01:47+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,19,31,149,17052,19,,sensex,sensex,True,218
sample-0001341,sample_trader_129,2026-08-04T05:41:09+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",30,69,105,64921,11,,intraday,intraday,True,215
sample-0001342,sample_trader_188,2026-08-03T21:26:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,24,70,149,32058,16,,sensex,sensex,True,259
sample-0001343,sample_trader_178,2026-08-04T06:30:03+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",28,52,361,63778,8,nseindia,nifty50,nifty50,True,449
sample-0001344,sample_trader_380,2026-08-03T21:21:52+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",17,26,62,48859,4,nseindia,nifty50,nifty50,True,109
sample-0001345,sample_trader_392,2026-08-03T08:48:16+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",14,14,10,65442,1,,intraday,intraday,True,39
sample-0001346,sample_trader_44,2026-08-03T21:31:45+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,1,35,437,79970,12,,banknifty,banknifty,True,485
sample-0001347,sample_trader_23,2026-08-03T16:18:02+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",7,26,194,24223,13,,nifty50,nifty50,True,240
sample-0001348,sample_trader_391,2026-08-03T12:44:59+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,11,3,465,79838,10,,intraday,intraday,True,489
sample-0001349,sample_trader_175,2026-08-04T07:28:16+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",23,79,222,56089,1,,nifty50,nifty50,True,325
sample-0001350,sample_trader_274,2026-08-03T22:00:08+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,14,54,293,74538,16,,intraday,intraday,True,377
sample-0001351,sample_trader_68,2026-08-03T23:47:36+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",29,1,143,36015,2,,nifty50,nifty50,True,175
sample-0001352,sample_trader_293,2026-08-03T20:10:39+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",12,4,315,35999,11,,sensex,sensex,True,342
sample-0001353,sample_trader_158,2026-08-04T03:56:27+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",18,41,428,34720,5,,nifty50,nifty50,True,492
sample-0001354,sample_trader_239,2026-08-04T08:08:38+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",1,45,245,73005,6,,banknifty,banknifty,True,297
sample-0001355,sample_trader_313,2026-08-03T22:24:06+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,17,40,488,8444,14,,banknifty,banknifty,True,559
sample-0001356,sample_trader_66,2026-08-03T14:26:49+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",7,80,89,19304,19,,banknifty,banknifty,True,195
sample-0001357,sample_trader_20,2026-08-03T08:38:01+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,5,64,440,57762,18,,sensex,sensex,True,527
sample-0001358,sample_trader_366,2026-08-04T06:15:10+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,8,32,8,46362,17,,intraday,intraday,True,65
sample-0001359,sample_trader_56,2026-08-03T19:44:01+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",2,64,227,14885,16,nseindia,sensex,sensex,True,309
sample-0001360,sample_trader_191,2026-08-03T11:42:02+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",26,53,36,55948,9,,banknifty,banknifty,True,124
sample-0001361,sample_trader_209,2026-08-03T20:16:13+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",28,47,240,38593,19,nseindia,nifty50,nifty50,True,334
sample-0001362,sample_trader_77,2026-08-03T21:52:35+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,29,75,13,13974,19,,intraday,intraday,True,136
sample-0001363,sample_trader_194,2026-08-04T00:38:37+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",26,74,16,19720,12,,nifty50,nifty50,True,128
sample-0001364,sample_trader_115,2026-08-04T05:39:07+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,18,64,294,71907,13,,sensex,sensex,True,389
sample-0001365,sample_trader_242,2026-08-03T10:21:46+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",21,67,266,57855,10,,intraday,intraday,True,364
sample-0001366,sample_trader_169,2026-08-03T23:34:55+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,7,46,118,59795,10,,nifty50,nifty50,True,181
sample-0001367,sample_trader_376,2026-08-03T16:15:52+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",30,52,185,10495,11,,intraday,intraday,True,278
sample-0001368,sample_trader_248,2026-08-03T08:40:47+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",19,29,229,54949,7,,nifty50,nifty50,True,284
sample-0001369,sample_trader_346,2026-08-03T17:37:33+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",18,17,310,34165,9,,nifty50,nifty50,True,354
sample-0001370,sample_trader_216,2026-08-03T17:35:37+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",16,18,294,64825,20,,intraday,intraday,True,348
sample-0001371,sample_trader_8,2026-08-03T15:56:05+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",5,15,214,34571,17,,nifty50,nifty50,True,251
sample-0001372,sample_trader_18,2026-08-04T03:51:53+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",26,55,12,21930,2,,sensex,sensex,True,95
sample-0001373,sample_trader_182,2026-08-03T17:05:21+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,4,51,356,73049,7,,banknifty,banknifty,True,418
sample-0001374,sample_trader_303,2026-08-03T20:12:36+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",19,78,55,5979,2,,intraday,intraday,True,154
sample-0001375,sample_trader_323,2026-08-03T17:34:48+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,14,55,148,62585,4,,sensex,sensex,True,221
sample-0001376,sample_trader_4,2026-08-04T02:55:24+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,18,75,189,59494,12,,banknifty,banknifty,True,294
sample-0001377,sample_trader_119,2026-08-04T04:56:20+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",9,63,174,6379,18,,intraday,intraday,True,264
sample-0001378,sample_trader_166,2026-08-03T22:04:51+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,12,40,387,23435,4,nseindia,banknifty,banknifty,True,443
sample-0001379,sample_trader_143,2026-08-03T13:33:56+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",18,78,160,13087,11,,banknifty,banknifty,True,267
sample-0001380,sample_trader_250,2026-08-03T22:29:47+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",14,28,453,22243,9,,intraday,intraday,True,504
sample-0001381,sample_trader_342,2026-08-04T00:01:54+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",8,18,49,27161,17,,nifty50,nifty50,True,92
sample-0001382,sample_trader_21,2026-08-03T10:40:48+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,30,69,275,25626,0,,sensex,sensex,True,374
sample-0001383,sample_trader_145,2026-08-04T01:04:14+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",30,73,218,58354,16,,banknifty,banknifty,True,337
sample-0001384,sample_trader_367,2026-08-04T04:28:33+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,22,15,227,56707,15,,banknifty,banknifty,True,279
sample-0001385,sample_trader_182,2026-08-04T04:13:36+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",25,10,381,29205,2,,nifty50,nifty50,True,418
sample-0001386,sample_trader_233,2026-08-03T22:24:50+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,20,65,344,9760,10,,nifty50,nifty50,True,439
sample-0001387,sample_trader_362,2026-08-04T04:48:36+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,25,66,162,25005,17,,sensex,sensex,True,270
sample-0001388,sample_trader_322,2026-08-03T09:21:56+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,0,31,70,76903,12,,intraday,intraday,True,113
sample-0001389,sample_trader_241,2026-08-03T22:48:29+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,4,62,416,24574,15,,sensex,sensex,True,497
sample-0001390,sample_trader_371,2026-08-03T13:40:07+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",23,27,1,56977,2,,nifty50,nifty50,True,53
sample-0001391,sample_trader_20,2026-08-04T01:58:55+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,13,33,314,49895,20,,intraday,intraday,True,380
